Title,Memory,Display,Camera,Battery,Processor,Selling_price,Cost_price,Rating,Discount
Gionee A1 Lite (Black| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.46 cm (5.3 inch) HD Display,13MP Rear Camera | 20MP Front Camera,4000 mAh Battery,MT6753V/WA Processor,4999,11499,4,56% off
Blackzone Galaxy,10 MB RAM | 10 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera | 0.3MP Front Camera,1000 mAh Battery,,699,899,3.7,22% off
Redmi K20 (Carbon Black| 64 GB)|,6 GB RAM | 64 GB ROM |,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 730 Processor,19999,22999,4.5,13% off
Samsung Galaxy J6 (Black| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.22 cm (5.6 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Exynos 7870 Processor,14990,14990,4.5,
I Kall K16 New Combo of Two Mobiles,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,1099,1099,3.5,
Ssky SS100,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,7.11 cm (2.8 inch) Display,0.3MP Rear Camera,1200 mAh Battery,,1299,1299,3.3,
Micromax Infinity N12 (Red Velvet| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.72 cm (6.19 inch) HD+ Display,13MP + 5MP | 16MP Front Camera,4000 mAh Li-polymer Battery,Mediatek Helio P22 (MT6762V) Processor,5999,14999,4.1,60% off
I Kall K31 New,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,,800 mAh Battery,,499,799,3.4,37% off
InFocus Hero Selfie C1,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB,4.57 cm (1.8 inch) QVGA Display,1.3MP Rear Camera | 0.3MP Front Camera,1000 mAh Battery,Spreadtrum Processor,849,1000,3.9,15% off
ziox Z9,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.03MP Rear Camera,1800 mAh Battery,,899,1999,,55% off
Mido M88,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,750,799,3.1,6% off
ziox Z9,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.03MP Rear Camera,1800 mAh Battery,,899,1999,,55% off
ziox Z9,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.03MP Rear Camera,1800 mAh Battery,,899,1999,,55% off
Asus ZenFone 5Z (Midnight Blue| 256 GB)|,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,15.75 cm (6.2 inch) Full HD+ Display,12MP + 8MP | 8MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 845 Octa Core Processor,21999,43999,4.5,50% off
VOTO V3 (Red| 16 GB)|,2 GB RAM | 16 GB ROM |,12.7 cm (5 inch) HD Display,13MP + 2MP | 13MP Front Camera,3000 mAh Li-ion Battery,Spreadtrum 9850 Processor,3849,3849,3.9,
Redmi Note 8 Pro (Gamma Green| 128 GB)|,8 GB RAM | 128 GB ROM | Expandable Upto 128 GB,16.59 cm (6.53 inch) Full HD+ Display,,4500 mAh Battery,,18799,19999,4.5,6% off
Gfive U873 Combo of Two,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1000 mAh Battery,,1099,1099,3.9,
Itel IT 5060,64 MB RAM | 64 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1500 mAh Battery,,1394,1394,3.4,
Samsung Galaxy J8 (Black| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.24 cm (6 inch) HD+ Display,16MP + 5MP | 16MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon SDM450 Processor,15499,15499,4.4,
Micromax Dual 4 (Champagne| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,2730 mAh Battery,Snapdragon 435 Processor,4999,19999,3.6,75% off
Micromax Dual 4 (Grey| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,2730 mAh Battery,Snapdragon 435 Processor,4999,19999,3.6,75% off
GIVA G1 BLACK & GREEN,32 MB RAM | 10 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1100 mAh Battery,,499,999,3.9,50% off
JIVI T201,10 MB RAM | 32 KB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) NA Display,1.3MP Rear Camera,1800 mAh Battery,,1144,1499,3.5,23% off
Ssky K2 Ice,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1050 mAh Battery,,629,990,3.6,36% off
I Kall K34 New Big Torch,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,3000 mAh Battery,,1099,1099,3.8,
Ziox Starz Rocker,512 MB RAM | 512 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1650 mAh Battery,,909,909,3.9,
Kechaoda K2,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,999,1199,4.1,16% off
Lava Z51 (Sapphire Green| 16 GB)|,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) Display,5MP Rear Camera | 5MP Front Camera,2550 mAh Battery,SC9832E Processor,4099,5000,3.8,18% off
XCCESS A1 Elite (Black| 8 GB)|,1 GB RAM | 8 GB ROM |,12.7 cm (5 inch) HD Display,8MP Rear Camera,2000 mAh Battery,,2699,2999,3.3,10% off
I Kall K73 Combo of Two Mobiles,32 MB RAM | 0 MB ROM |,3.56 cm (1.4 inch) Display,,1000 mAh Battery,,799,799,3,
Kechaoda K1,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera | 0.3MP Front Camera,1200 mAh Battery,,1100,1199,4.2,8% off
Coolpad A 8 (Royal Gold| 64 GB)|,4 GB RAM | 64 GB ROM |,13.97 cm (5.5 inch) Display,13MP Rear Camera | 5MP Front Camera,2800 mAh Battery,NA MSM8952 TBC Octa Core 1.5GHz Processor,8499,13999,3.9,39% off
Nubia Redmagic 3S (Mecha Silver| 128 GB)|,8 GB RAM | 128 GB ROM |,16.89 cm (6.65 inch) Full HD Display,48MP Rear Camera | 16MP Front Camera,5000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 855 Plus Processor,35999,39999,4.4,10% off
Ismart i1 EPIC (Black and Blue| 16 GB)|,2 GB RAM | 16 GB ROM |,13.97 cm (5.5 inch) Full HD Display,5MP Rear Camera,2800 mAh Battery,,3800,6999,3.2,45% off
Panasonic GD31,64 MB RAM | Expandable Upto 32 GB,7.11 cm (2.8 inch) QVGA Display,2MP Rear Camera,1100 mAh Li-Ion Battery,,1999,2999,3.2,33% off
Samsung Galaxy J7 Pro (Gold| 64 GB)|,3 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3600 mAh Battery,Exynos Octa-Core 1.6GHz Processor,16900,16900,4.4,
Tork T19 Shine,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) Quarter QVGA Display,0.3MP Rear Camera,2500 mAh Battery,,1299,1899,3.5,31% off
Samsung Galaxy J6 (Blue| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.22 cm (5.6 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Exynos 7870 Processor,10499,10499,4.4,
Nokia 216,16 MB RAM | 16 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1020 mAh Battery,,2499,2499,4.2,
Peace P3,56 MB RAM | 256 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,850 mAh Battery,,605,849,3.6,28% off
InFocus F120,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) QVGA Display,0.08MP Rear Camera,1000 mAh Battery,,1250,1290,3.5,3% off
Niamia Cad IV Combo of Two Mobiles,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,1000 mAh Battery,,1399,2798,3.8,50% off
Niamia Cad IV Combo of Two Mobiles,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,1000 mAh Battery,,1399,2798,3.8,50% off
Niamia Cad IV Combo of Two Mobiles,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,1000 mAh Battery,,1399,2798,3.8,50% off
Ziox O7,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,775,1199,,35% off
Niamia Cad IV Combo of Two Mobiles,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,1000 mAh Battery,,1399,2798,3.8,50% off
Niamia Cad IV Combo of Two Mobiles,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,0.08MP Rear Camera,1000 mAh Battery,,1399,2798,3.8,50% off
Lenovo Vibe K5 Note (Grey| 32 GB)|,4 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 8MP Front Camera,3500 mAh Li-Ion Polymer Battery,Mediatek Helio P10 64-bit Octa Core 1.8GHz Processor,8990,13990,4.1,35% off
Samsung Galaxy Note 9 (Metallic Copper| 512 GB)|,8 GB RAM | 512 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Quad HD+ Display,12MP + 12MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,,51990,84900,4.6,38% off
I Kall K3310 Combo Of Two Mobile,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,1069,1099,3.7,2% off
Ssky K7 Combo of Two Mobiles,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) QVGA Display,1.3MP Rear Camera,1050 mAh Battery,,1249,1249,3.8,
Gfive Audi,32 MB ROM |,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1050 mAh Battery,,649,649,3.7,
Vivo Y93 (Starry Black| 64 GB)|,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Li-ion Battery,MediaTek Helio P22 Processor,14782,14782,4.4,
Tecno Camon I Ace (Midnight Black| Black| 16 GB)|,2 GB RAM | 16 GB ROM |,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3050 mAh Battery,,4925,5151,4.2,4% off
OPPO A5 (Diamond Red| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4230 mAh Li-ion Battery,Qualcomm Snapdragon 450 Processor,15732,15732,4.4,
Samsung Galaxy A10s (Green| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek MT6762 Processor,10999,11000,4.3,
Ssky S1000 Neo Combo of Two Mobiles,64 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1200 mAh Battery,,2529,2529,3.6,
I Kall K130 New,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,599,799,3.4,25% off
I Kall K130 new,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,599,599,3.4,
Nokia 130,4 MB RAM | 8 MB ROM |,4.32 cm (1.7 inch) Display,0.3MP Rear Camera,1020 mAh Battery,,1600,1600,4.2,
Samsung Galaxy A10s (Green| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek MT6762 Processor,10999,11000,4.3,
Micromax X,56 MB RAM | 24 MB ROM |,4.5 cm (1.77 inch) Display,0.03MP Rear Camera,1750 mAh Battery,,999,999,3.7,
Tork T19 Shine,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2800 mAh Battery,,1299,1899,3.5,31% off
Lenovo K10 Plus (Black| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.8 cm (6.22 inch) HD+ Display,13MP + 5MP + 8MP | 16MP Front Camera,4050 mAh Battery,Qualcomm SDM632 Processor,10999,13999,4.1,21% off
Do M1,32 MB RAM | 32 MB ROM |,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,750,750,4.1,
Ssky Y888 (Black| 16 GB)|,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,MT6739V/WA Processor,4999,4999,3.8,
Ssky Y888 (Red| 16 GB)|,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,MT6739V/WA Processor,4999,4999,3.8,
Tork X5,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,,1099,1599,3.3,31% off
Gionee F10 (Black| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.47 cm (6.09 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,3550 mAh Li Polymer Battery,Spreadtrum Processor,6499,7990,4.2,18% off
Samsung Galaxy A30 (Red| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,Super AMOLED Display,16MP + 5MP | 16MP Front Camera,4000 mAh Lithium-ion Battery,Exynos 7904 Processor,15900,15900,4.4,
I Kall K25 Combo of Two Mobiles,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,1099,1199,3.5,8% off
GreenBerry Music G212,256 MB RAM | 256 MB ROM |,7.11 cm (2.8 inch) NA Display,2MP Rear Camera,8800 mAh Battery,,1750,1750,3.6,
Vivo U10 (Thunder Black| 64 GB)|,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor,9490,11990,4.3,20% off
HTC Wildfire X (Blue| 128 GB)|,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) Display,12MP + 8MP + 5MP | 8MP Front Camera,3300 mAh Li-Polymer Battery,MTK Helio P22 Processor,12999,16999,3.9,23% off
I Kall K3310,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,NA Processor,499,599,3.7,16% off
I Kall K3310,32 MB RAM | 64 MB ROM | Expandable Upto 8 MB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,0 0 0 0 Processor Processor,589,599,3.7,1% off
I Kall K3310,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,599,599,3.7,
Vivo Y95 (Starry Black| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 20MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 439 Processor,11590,18990,4.4,38% off
blackbear i7 yellow Color Free Back cover,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) VGA Display,0.3MP Rear Camera,1450 mAh Battery,,989,999,4.1,1% off
Kara K17,1 MB RAM | 1 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,4000 mAh Battery,,1079,1599,3.6,32% off
Trio Mini Curve,32 MB RAM | 32 MB ROM | Expandable Upto 16 MB,4.57 cm (1.8 inch) QVGA Display,1.3MP Rear Camera,1000 mAh Battery,,799,799,3.3,
Ismart IS-100-Pro,Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,,699,699,3.5,
JIVI X570 Plus,1 MB RAM | 16 MB ROM | Expandable Upto 128 MB,4.57 cm (1.8 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,1800 mAh Battery,NA Processor,870,1299,4.4,33% off
Ssky S1000 Neo Combo of Two Mobiles,64 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1200 mAh Battery,,2529,2529,3.6,
Coolpad Cool 3 (Midnight Blue| 16 GB)|,2 GB RAM | 16 GB ROM |,14.48 cm (5.7 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Battery,SC9863 Processor,4597,6999,3.8,34% off
I Kall K14 New Mobile,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,,800 mAh Battery,,499,799,3.5,37% off
Peace P3 Combo of Two Mobiles,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,850 mAh Battery,,1599,1600,3.4,
Daps 6300S,32 MB RAM | 32 MB ROM |,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,590,999,1.7,40% off
XCCESS X490,32 MB RAM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,649,649,3.5,
Itel A46 (Neon Water| 16 GB)|,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,8MP Rear Camera | 5MP Front Camera,2350 mAh Battery,,4899,5999,4.1,18% off
Ssky K-2,32 MB RAM | 35 MB ROM |,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1050 mAh Battery,,779,779,3.5,
Itel A44 Power (Dark Grey| 8 GB)|,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,13.84 cm (5.45 inch) FWVGA Display,5MP + 0.08MP | 2MP Front Camera,4000 mAh Battery,,4500,5999,4,24% off
OnePlus 6T (Midnight Black| 128 GB)|,8 GB RAM | 128 GB ROM |,16.28 cm (6.41 inch) Display,16 MP + 20 MP | 16MP Front Camera,3700 mAh Battery,,31999,41999,4.6,23% off
Ziox Astra Young Pro (Gold| 8 GB)|,1 GB RAM | 8 GB ROM |,12.7 cm (5 inch) Display,5MP Rear Camera,2200 mAh Battery,,3299,3499,3.3,5% off
Samsung Galaxy Note 10 (Aura Black| 256 GB)|,8 GB RAM | 256 GB ROM |,16.0 cm (6.3 inch) Display,12MP (Dual Aperture) + 12MP + 16MP | 10MP Front Camera,3500 mAh Battery,,69999,75000,4.5,6% off
Itel It5024,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,,1375,1375,3.6,
Huawei Y9 prime (Blue| 128 GB)|,4 GB RAM | 128 GB ROM |,16.74 cm (6.59 inch) Display,16MP Rear Camera,4000 mAh Battery,,14499,19990,,27% off
Mymax M30S,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1000 mAh Battery,,565,1099,3.5,48% off
Comio S1 4G (Royal Black| 32 GB)|,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,2700 mAh Battery,,7495,7495,3.8,
Samsung Galaxy J6 Plus (Blue| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.24 cm (6 inch) HD+ Display,13MP + 5MP | 8MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon SD425 Processor,12999,12999,4.3,
InFocus A2 (Midnight Black| 16 GB)|,2 GB RAM | 16 GB ROM | Expandable Upto 16 GB,12.7 cm (5 inch) Display,5MP Rear Camera | 5MP Front Camera,2400 mAh Battery,,4999,5999,3.5,16% off
Snowtel Z6,52 MB RAM | 52 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,1293,1998,4,35% off
MTR Mt105,64 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,1099,1099,3.6,
Coolpad Mega 5 (Champagne Gold| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 64 GB,14.48 cm (5.7 inch) HD+ Display,13MP + 0.3MP | 5MP Front Camera,3000 mAh Battery,Quad Core| MTK6739 Processor Processor|,4402,5840,3.6,24% off
Gfive Classic,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,,1050 mAh Battery,,599,599,3.6,
Hicell C1 Fox,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,,1050 mAh Battery,,599,850,3.5,29% off
Itel IT 5311,32 MB RAM | 32 MB ROM |,7.11 cm (2.8 inch) QVGA Display,1.3MP Rear Camera,1900 mAh Battery,,1410,1410,4.1,
Ssky S100,32 MB RAM | 35 MB ROM |,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,2800 mAh Battery,,1099,1099,3.5,
I Kall K71 Pack of Three,32 MB RAM | 64 MB ROM |,3.56 cm (1.4 inch) Display,,1000 mAh Battery,,1099,1099,3.4,
Forme L6,6.1 cm (2.4 inch) Display,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1550 mAh Battery,,1199,1199,4,
JIVI N3333,0.032 MB RAM | 32 KB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,4000 mAh Battery,,1199,1599,3.9,25% off
Zen Z10 Sleek,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,1000 mAh Battery,,1060,1699,3.6,37% off
Gionee P5_W (White| 16 GB)|,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) Display,5MP Rear Camera,2000 mAh Battery,MT6735 Processor,6499,7475,3.8,13% off
ROKEA R111,256 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3.66 cm (1.44 inch) Display,0.3MP Rear Camera,800 mAh Battery,,899,1299,4.2,30% off
Ziox Z 214i,128 MB RAM | 20 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1400 mAh Battery,,999,999,4.3,
Samsung Metro SM-B313ez,Expandable Upto 16 GB,5.08 cm (2 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,,2531,2531,4.2,
Blackzone N1102,10 MB RAM | 10 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,699,899,3,22% off
Itel A45 (Midnight Black| 8 GB)|,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,5MP + 0.3MP | 5MP Front Camera,2700 mAh Battery,,4999,5999,3.6,16% off
Hicell C2 Turbo,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,,539,799,3.7,32% off
Mafe Guru,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1050 mAh Battery,,850,1299,4,34% off
I Kall K3310 Combo of Three Mobiles,32 MB RAM | 64 MB ROM |,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,800 mAh Battery,,1699,1699,3.6,
SCOSMOS PI 5.5L (BLACK GREY| Black| TITANIUM GREY| 16 GB)|,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2500 mAh Battery,,4999,4999,3,
JIVI X57i Selfie,0.032 MB RAM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,1.3MP Rear Camera | 0.3MP Front Camera,800 mAh Battery,,899,1399,3.9,35% off
Nokia 7.2 (Charcoal| 64 GB)|,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 8MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 660 Processor,15499,19999,4.2,22% off
Apple iPhone 11 Pro Max (Gold| 256 GB)|,256 GB ROM |,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,,A13 Bionic Chip Processor,123900,123900,4.7,
OPPO A57 (Gold| 32 GB)|,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 16MP Front Camera,2900 mAh Battery,Qualcomm Snapdragon 435 Octa Core 1.4GHz Processor,13500,13500,4.2,
Gfive A1,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1000 mAh Battery,,639,1099,,41% off
Mymax M8110,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,1500 mAh Battery,,799,799,3.6,
Coolpad Mega 5C (Gold| 16 GB)|,1 GB RAM | 16 GB ROM |,13.84 cm (5.45 inch) HD+ Display,5MP Rear Camera,2500 mAh Battery,Quad Core Processor,3275,5499,3.7,40% off
Micromax X730,31 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1300 mAh Battery,,825,1499,3.7,44% off
Apple iPhone X (Silver| 256 GB)|,256 GB ROM |,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,,A11 Bionic Chip with 64-bit Architecture| Neural Engine| Embedded M11 Motion Coprocessor Processor|,79990,108900,4.6,26% off
Ziox Astra 4G DT (Champagne| 8 GB)|,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) Display,5MP Rear Camera | 2MP Front Camera,2450 mAh Battery,Mediatek Processor,5327,5327,,
Ismart i1 MINI (Gold| 16 GB)|,2 GB RAM | 16 GB ROM |,13.97 cm (5.5 inch) Display,5MP Rear Camera,2600 mAh Battery,Android Marshmallow 5.1 Processor,3599,6999,,48% off
AGM M2,32 MB RAM | 32 MB ROM |,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1970 mAh Battery,,3999,6999,,42% off
Itel A44 Air (Slate Grey| 8 GB)|,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,13.84 cm (5.45 inch) Display,5MP + 0.08MP | 2MP Front Camera,2400 mAh Battery,,4349,4349,4,
Itel IT2180,32 MB RAM | 32 MB ROM |,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1000 mAh Battery,,859,859,4,
Muphone M1000 Plus,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1700 mAh Battery,,1055,1399,,24% off
